RCD,Symbol,HGNC_ID,ENSG_stable,Dependence,Evidence,Test_organism,Pathway,Confidence,Experiments,Caution,UniProtAC,PMID,Remark,Last_update,Data_source,Gene_type,Category
Ferroptosis,HRAS,HGNC:5173,ENSG00000174775,_NA_,HRAS Induces Ferroptosis through Upregulating HSPB1 in Hepatocellular Carcinoma.,"Human, mice",HRAS :+: Ferroptosis,Validated,2,_NA_,P01112,39041273,_NA_,2025-06-29,FerrDb team,gene with protein product,driver
Ferroptosis,MIR451A,HGNC:32053,ENSG00000284565,_NA_,"Both the in vivo and in vitro results demonstrate that miR-451a was significantly enriched in the IRI renal tissues and cells, exacerbating ferroptosis.","Human, mice",MIR451A :+: Ferroptosis,Validated,1,_NA_,_NA_,39590298,miR-451a in article,2025-06-29,FerrDb team,"RNA, micro",driver
Ferroptosis,Lnc_011797,_NA_,_NA_,_NA_,Lnc_011797 promotes ferroptosis and aggravates white matter lesions.,Mice,Lnc_011797 :+: Ferroptosis,Validated,1,_NA_,_NA_,39688577,_NA_,2025-06-29,FerrDb team,"RNA, long non-coding",driver
Ferroptosis,circPOLA2,_NA_,_NA_,_NA_,"Overexpression of circPOLA2 promoted lipid peroxidation and ferroptosis in NSCLC cells, thereby inhibiting cell proliferation and migration, while knockdown of circPOLA2 exerted the opposite effects.","Human, mice",circPOLA2 :+: Ferroptosis,Validated,1,_NA_,_NA_,39310771,_NA_,2025-06-29,FerrDb team,"RNA, circ",driver
Ferroptosis,lncRNA93358,_NA_,_NA_,_NA_,"Taken together, silencing lncRNA93358 could attenuate erastin-induced cell death, inflammation, oxidative stress and ferroptosis.","Human, mice",lncRNA93358 :+: Ferroptosis,Validated,1,_NA_,_NA_,39107569,_NA_,2025-06-29,FerrDb team,"RNA, long non-coding",driver
Ferroptosis,NOX4,HGNC:7891,ENSG00000086991,_NA_,NOX4 exacerbates Parkinson’s disease pathology by promoting neuronal ferroptosis and neuroinflammation.,"Mice, rat",NOX4 :+: Ferroptosis,Validated,8,_NA_,Q9NPH5,38993139,_NA_,2025-06-29,FerrDb team,gene with protein product,driver
Ferroptosis,AMPD3,HGNC:470,ENSG00000133805,_NA_,AMPD3 mediated mitochondrial function and induced ferroptosis in vivo.,Mice,AMPD3 :+: Ferroptosis,Validated,1,_NA_,Q01432,39474068,_NA_,2025-06-29,FerrDb team,gene with protein product,driver
Ferroptosis,MIR155,HGNC:31542,ENSG00000283904,_NA_,Downregulation of miR-155–5p suppressed mitochondrial damage and ferroptosis in LPS-treated FHC cells.,"Human, mice",MIR155 :+: Ferroptosis,Validated,1,_NA_,_NA_,39286078,miR-155–5p in article,2025-06-29,FerrDb team,"RNA, micro",driver
Ferroptosis,TNF,HGNC:11892,ENSG00000232810,_NA_,TNF-α ablation decreases neuroinflammation and ferroptosis.,Mice,TNF :+: Ferroptosis,Validated,2,_NA_,P01375,39281475,TNF-α in article,2025-06-29,FerrDb team,gene with protein product,driver
Ferroptosis,MDH2,HGNC:6971,ENSG00000146701,_NA_,"Furthermore, mechanistically, we found that MDH2 inhibits the proliferation of ccRCC by promoting ferroptosis, while enhancing the sensitivity of ccRCC to ferroptosis inducers, promoting lipid peroxidation.","Human, mice",MDH2 :+: Ferroptosis,Validated,1,_NA_,P40926,39138167,_NA_,2025-06-29,FerrDb team,gene with protein product,driver
Ferroptosis,TRIM22,HGNC:16379,ENSG00000132274,_NA_,"TRIM22 promoted KAT2A ubiquitination degradation to reduce H3K9ac enrichment levels in the GPX4 promoter region, and facilitated ferroptosis, thereby inhibiting HCC cell invasion and metastasis and in vivo growth and metastasis.",Human,TRIM22 :+: Ferroptosis,Deduced,1,_NA_,Q8IYM9,39698827,_NA_,2025-06-29,FerrDb team,gene with protein product,driver
Ferroptosis,NEDD4L,HGNC:7728,ENSG00000049759,_NA_,"Meanwhile, knock down of NEDD4L prevented the accumulation of ROS, elevated the level of GSH, reduced the content of MDA in ESCC cells, thereby inhibiting ferroptosis.",Human,NEDD4L :+: Ferroptosis,Validated,3,_NA_,Q96PU5,39557844,_NA_,2025-06-29,FerrDb team,gene with protein product,driver
ADCD,TP53INP1,HGNC:18022,ENSG00000164938,_NA_,TP53INP1 promotes autophagy-dependent cell death.,Human,TP53INP1 :+: ADCD,Validated,1,_NA_,Q96A56,22421968,_NA_,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,TMBIM6,HGNC:11723,ENSG00000139644,_NA_,"In contrast, overexpression of plant BI-1 increased autophagic activity and surprisingly caused autophagy-dependent cell death.","Arabidopsis thaliana, nicotiana tabacum",TMBIM6 :+: ADCD,Validated,1,_NA_,P55061,28537463,BI-1 in article,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,TLR2,HGNC:11848,ENSG00000137462,_NA_,"To our knowledge, this is the first demonstration that activation of TLR2, an important pattern recognition receptor involved in host defense and neurodegeneration, induces autophagic cell death in microglial cells.",Mice,TLR2 :+: ADCD,Validated,1,_NA_,O60603,23073832,_NA_,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,SIRT6,HGNC:14934,ENSG00000077463,deacetylation,"Finally, sustained activation of SIRT6 resulted in autophagy-related cell death, a process that was markedly attenuated using either a pan caspases inhibitor (zVAD-fmk) or an autophagy inhibitor (CQ).",Human,SIRT6 :+: ADCD,Validated,1,_NA_,Q8N6T7,30250025,_NA_,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,BCLAF1,HGNC:16863,ENSG00000029363,_NA_,"Knockdown of the autophagy regulators ATG5 and ATG7 rescued myeloma cells from BCLAF1-induced death, demonstrating that BCLAF1 induces autophagic cell death.",Human,BCLAF1 :+: ADCD,Validated,1,_NA_,Q9NYF8,23541952,BCLAF1 overexpression in myeloma cells induces autophagy.,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,NR4A1,HGNC:7980,ENSG00000123358,SUMOylation,The nuclear receptor NR4A1 is regulated by SUMO modification to induce autophagic cell death.,Human,NR4A1 :+: ADCD,Validated,1,_NA_,P22736,32210435,_NA_,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,RYR1,HGNC:10483,ENSG00000196218,_NA_,Neferine induces autophagy-dependent cell death in apoptosis-resistant cancer via RyR activation.,Human,RYR1 :+: ADCD,Deduced,1,_NA_,P21817,31882989,RyR in article.,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,SIRT3,HGNC:14931,ENSG00000142082,_NA_,"In conclusion, MY-13 executes its anticancer functions by inducing autophagy-related cell death and apoptosis via SIRT3 activation, thereby impeding CRC cell proliferation and migration.","Human, mice","SIRT3 :-: Hsp90, Hsp90 :-: AKT, AKT :+: ADCD",Deduced,1,_NA_,Q9NTG7,38579616,_NA_,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,SPRED2,HGNC:17722,ENSG00000198369,_NA_,Spred2 induces autophagy-associated tumor cell death.,Human,SPRED2 :+: ADCD,Validated,1,_NA_,Q7Z698,27028858,Spred2 in article.,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,STAT3,HGNC:11364,ENSG00000168610,_NA_,Knockout of STAT3 Attenuates Autophagy-Dependent Cell Death.,"Human, mice",STAT3 :+: ADCD,Validated,1,_NA_,P40763,35053502,_NA_,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,ULK1,HGNC:12558,ENSG00000177169,_NA_,"However, pretreatment of cells with rapalogs prevented the ULK-101-mediated inhibition of ULK1 to sustained autophagy, suggesting that rapalogs induce ADCD through the activation of ULK1.","Human, mice",ULK1 :+: ADCD,Deduced,2,_NA_,O75385,34598317,_NA_,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,ULK1,HGNC:12558,ENSG00000177169,_NA_,Sinularin induces autophagy-dependent cell death by activating ULK1 and enhancing FOXO3-ATG4A axis in prostate cancer cells.,Human,"ULK1 :+: FOXO3, FOXO3 :+: ATG4A, ATG4A :+: ADCD",Deduced,2,_NA_,O75385,40335577,_NA_,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,CAT,HGNC:1516,ENSG00000121691,NO CATALASE ACTIVITY1 mutant,Catalase and NO CATALASE ACTIVITY1 promote autophagy-dependent cell death in Arabidopsis.,Arabidopsis,CAT :+: ADCD,Validated,1,_NA_,P04040,24285797,catalase in article.,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,BECN1,HGNC:1034,ENSG00000126581,_NA_,Pharmacologic and genetic inhibition of BECLIN1 function prevented autophagy and cell death induced by DHA in CCA cells.,Human,BECN1 :+: ADCD,Deduced,1,_NA_,Q14457,30136419,BECLIN1 in article.,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,ATG5,HGNC:589,ENSG00000057663,_NA_,"First, biochemical and cellular characteristics of autophagy as well as cell death induced by loperamide, pimozide or STF-6224 were significantly reduced by depletion of ATG5 or ATG7 expression.",Human,ATG5 :+: ADCD,Deduced,2,_NA_,Q9H1Y0,30250198,_NA_,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,ATG7,HGNC:16935,ENSG00000197548,_NA_,"First, biochemical and cellular characteristics of autophagy as well as cell death induced by loperamide, pimozide or STF-6224 were significantly reduced by depletion of ATG5 or ATG7 expression.",Human,ATG7 :+: ADCD,Deduced,2,_NA_,O95352,30250198,_NA_,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,ATG5,HGNC:589,ENSG00000057663,_NA_,"Here we report that VLX600, a novel iron chelator and oxidative phosphorylation (OXPHOS) inhibitor, induces a caspase-independent type of cell death that is partially rescued in adherent U251 ATG5/7 (autophagy related 5/7) knockout (KO) GBM cells and NCH644 ATG5/7 knockdown (KD) glioma stem-like cells (GSCs), suggesting that VLX600 induces an autophagy-dependent cell death (ADCD) in GBM.",Human,ATG5 :+: ADCD,Deduced,2,_NA_,Q9H1Y0,37899749,_NA_,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,ATG7,HGNC:16935,ENSG00000197548,_NA_,"Here we report that VLX600, a novel iron chelator and oxidative phosphorylation (OXPHOS) inhibitor, induces a caspase-independent type of cell death that is partially rescued in adherent U251 ATG5/7 (autophagy related 5/7) knockout (KO) GBM cells and NCH644 ATG5/7 knockdown (KD) glioma stem-like cells (GSCs), suggesting that VLX600 induces an autophagy-dependent cell death (ADCD) in GBM.",Human,ATG7 :+: ADCD,Deduced,2,_NA_,O95352,37899749,_NA_,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,ATF4,HGNC:786,ENSG00000128272,_NA_,We next examined whether the knockdown of ATF4 affected PT-induced cell death and found that ATF4 silencing markedly reduced the expression of LC3-II.,"Human, mice",ATF4 :+: ADCD,Deduced,1,_NA_,P18848,31138785,PT induces autophagic cell death.,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,EIF2S1,HGNC:3265,ENSG00000134001,phosphorylation,Enhanced phosphorylation of eIF2α increased PT-induced cell death in an autophagy-dependent manner.,"Human, mice",EIF2S1 :+: ADCD,Deduced,1,_NA_,P05198,31138785,eIF2α in article; PT induces autophagic cell death,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,PRKN,HGNC:8607,ENSG00000185345,_NA_,Parkin Knockout Prevents ADCD in HCN Cells Following Insulin Withdrawal.,Human,PRKN :+: ADCD,Validated,1,_NA_,O60260,30853892,Parkin in article,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,DEPTOR,HGNC:22953,ENSG00000155792,_NA_,DEPTOR conferred GH3 and MMQ cells sensitivity to cabergoline by enhancing autophagy-dependent cell death.,Human,DEPTOR :+: ADCD,Validated,1,_NA_,Q8TB45,31176743,_NA_,2025-06-14,FerrDb team,gene with protein product,driver
ADCD,BECN2,HGNC:38606,ENSG00000196289,_NA_,"Subsequently, in vitro investigations showed that overexpressing Beclin 2 increased Ubiquilin 1, promoted autophagy-dependent cell death, and inhibited proliferation and metastasis in MDA-MB-231 cells.",Human,BECN2 :+: ADCD,Validated,1,_NA_,A8MW95,39735677,Beclin 2 in article,2025-06-14,FerrDb team,gene with protein product,driver
Autosis,SLC5A2,HGNC:11037,ENSG00000140675,_NA_,"Here we demonstrated that the SGLT2 inhibitor, Empagliflozin (EMPA), suppresses cardiomyocytes autosis (autophagic cell death) to confer cardioprotective effects.",Mice,SLC5A2 :+: Autosis,Deduced,1,_NA_,P31639,33417139,SGLT2 in article,2022-03-15,FerrDb team,gene with protein product,driver
Autosis,SLC9A1,HGNC:11071,ENSG00000090020,_NA_,"Knockdown of NHE1 significantly rescued glucose deprivation-induced autosis. In contrast, overexpression of NHE1 aggravated the cardiomyocytes death in response to starvation, which was effectively rescued by EMPA treatment.",Mice,SLC9A1 :+: Autosis,Validated,2,_NA_,P19634,33417139,NHE1 in article,2022-03-15,FerrDb team,gene with protein product,driver
Autosis,RUBCN,HGNC:28991,ENSG00000145016,_NA_,Cardiac tissue-specific knockout of Rubicon attenuates I/R injury and simultaneously inhibits autosis.,Mice,RUBCN :+: Autosis,Validated,1,_NA_,Q92622,32364533,Rubicon in article,2022-03-15,FerrDb team,gene with protein product,driver
Autosis,BECN1,HGNC:1034,ENSG00000126581,_NA_,"siRNA knockdown of the essential autophagy gene, beclin 1, decreased autophagy in HeLa cells (Fig. S1I), decreased Tat-Beclin 1-induced cell death (Fig. S1J), and increased clonogenic survival (Fig. 1F).","Human, rat",BECN1 :+: Autosis,Validated,3,_NA_,Q14457,24277826,Beclin 1 in article,2022-03-15,FerrDb team,gene with protein product,driver
Autosis,ATG13,HGNC:29091,ENSG00000175224,_NA_,"Furthermore, doxycycline-inducible shRNA knockdown of ATG13 or ATG14 in U2OS cells decreased Tat-Beclin 1-induced autophagy (Fig. S1K), protected against Tat-Beclin 1-induced cell death (Fig. S1L), and increased clonogenic survival (Fig. 1G).",Human,ATG13 :+: Autosis,Validated,1,_NA_,O75143,24277826,_NA_,2022-03-15,FerrDb team,gene with protein product,driver
Autosis,ATG14,HGNC:19962,ENSG00000126775,_NA_,"Furthermore, doxycycline-inducible shRNA knockdown of ATG13 or ATG14 in U2OS cells decreased Tat-Beclin 1-induced autophagy (Fig. S1K), protected against Tat-Beclin 1-induced cell death (Fig. S1L), and increased clonogenic survival (Fig. 1G).",Human,ATG14 :+: Autosis,Validated,1,_NA_,Q6ZNE5,24277826,_NA_,2022-03-15,FerrDb team,gene with protein product,driver
Autosis,ATG7,HGNC:16935,ENSG00000197548,_NA_,"Thus, autophagy genes are required for starvation-induced autosis.",Human,ATG7 :+: Autosis,Predicted,1,_NA_,O95352,24277826,_NA_,2022-03-15,FerrDb team,gene with protein product,driver
Autosis,ATG5,HGNC:589,ENSG00000057663,_NA_,"Thus, autophagy genes are required for starvation-induced autosis.",Rat,ATG5 :+: Autosis,Predicted,1,_NA_,Q9H1Y0,24277826,_NA_,2022-03-15,FerrDb team,gene with protein product,driver
Autosis,ADGRF1,HGNC:18990,ENSG00000153292,_NA_,This screen identified 13 candidate regulators of autosis whose inhibition resulted in greater than 40% protection against autotic cell death.,Human,ADGRF1 :+: Autosis,Screened,1,_NA_,Q5T601,31941841,_NA_,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,ARSI,HGNC:32521,ENSG00000183876,_NA_,This screen identified 13 candidate regulators of autosis whose inhibition resulted in greater than 40% protection against autotic cell death.,Human,ARSI :+: Autosis,Screened,1,_NA_,Q5FYB1,31941841,_NA_,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,ATP1A1,HGNC:799,ENSG00000163399,_NA_,"This screen identified 13 candidate regulators of autosis whose inhibition resulted in greater than 40% protection against autotic cell death. Beclin 1 and Na+,K+-ATPase interact during autophagy- and autosis-inducing conditions.",Human,ATP1A1 :+: Autosis,Deduced,1,_NA_,P05023,31941841,_NA_,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,CSPP1,HGNC:26193,ENSG00000104218,_NA_,This screen identified 13 candidate regulators of autosis whose inhibition resulted in greater than 40% protection against autotic cell death.,Human,CSPP1 :+: Autosis,Screened,1,_NA_,Q1MSJ5,31941841,_NA_,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,KCNN4,HGNC:6293,ENSG00000104783,_NA_,This screen identified 13 candidate regulators of autosis whose inhibition resulted in greater than 40% protection against autotic cell death.,Human,KCNN4 :+: Autosis,Screened,1,_NA_,O15554,31941841,_NA_,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,KCNQ2,HGNC:6296,ENSG00000075043,_NA_,This screen identified 13 candidate regulators of autosis whose inhibition resulted in greater than 40% protection against autotic cell death.,Human,KCNQ2 :+: Autosis,Screened,1,_NA_,O43526,31941841,_NA_,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,NICN1,HGNC:18317,ENSG00000145029,_NA_,This screen identified 13 candidate regulators of autosis whose inhibition resulted in greater than 40% protection against autotic cell death.,Human,NICN1 :+: Autosis,Screened,1,_NA_,Q9BSH3,31941841,_NA_,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,RAB40AL,HGNC:25410,ENSG00000102128,_NA_,This screen identified 13 candidate regulators of autosis whose inhibition resulted in greater than 40% protection against autotic cell death.,Human,RAB40AL :+: Autosis,Screened,1,_NA_,P0C0E4,31941841,_NA_,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,SAMD4A,HGNC:23023,ENSG00000020577,_NA_,This screen identified 13 candidate regulators of autosis whose inhibition resulted in greater than 40% protection against autotic cell death.,Human,SAMD4A :+: Autosis,Screened,1,_NA_,Q9UPU9,31941841,_NA_,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,SPG7,HGNC:11237,ENSG00000197912,_NA_,This screen identified 13 candidate regulators of autosis whose inhibition resulted in greater than 40% protection against autotic cell death.,Human,SPG7 :+: Autosis,Screened,1,_NA_,Q9UQ90,31941841,_NA_,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,SYS1,HGNC:16162,ENSG00000204070,_NA_,This screen identified 13 candidate regulators of autosis whose inhibition resulted in greater than 40% protection against autotic cell death.,Human,SYS1 :+: Autosis,Screened,1,_NA_,Q8N2H4,31941841,_NA_,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,THBS3,HGNC:11787,ENSG00000169231,_NA_,This screen identified 13 candidate regulators of autosis whose inhibition resulted in greater than 40% protection against autotic cell death.,Human,THBS3 :+: Autosis,Screened,1,_NA_,P49746,31941841,_NA_,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,TRPT1,HGNC:20316,ENSG00000149743,_NA_,This screen identified 13 candidate regulators of autosis whose inhibition resulted in greater than 40% protection against autotic cell death.,Human,TRPT1 :+: Autosis,Screened,1,_NA_,Q86TN4,31941841,_NA_,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,BECN1,HGNC:1034,ENSG00000126581,_NA_,"Beclin 1 and Na+,K+-ATPase interact during autophagy- and autosis-inducing conditions.",Human,BECN1 :+: Autosis,Deduced,3,_NA_,Q14457,31941841,Beclin 1 in article,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,PRKAA1,HGNC:9376,ENSG00000132356,_NA_,"SSHE activated AMPK, a positive regulator of autophagy, and inhibited mTOR, a negative autophagic regulator (Fig 3C and 3D). SSHE induces autotic cell death rather than apoptosis or necroptosis in Panc-1 cells.",Human,PRKAA1 :+: Autosis,Deduced,1,_NA_,Q13131,25961833,AMPK in article.,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,PRKAA2,HGNC:9377,ENSG00000162409,_NA_,"SSHE activated AMPK, a positive regulator of autophagy, and inhibited mTOR, a negative autophagic regulator (Fig 3C and 3D). SSHE induces autotic cell death rather than apoptosis or necroptosis in Panc-1 cells.",Human,PRKAA2 :+: Autosis,Deduced,1,_NA_,P54646,25961833,AMPK in article.,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,PRKAB1,HGNC:9378,ENSG00000111725,_NA_,"SSHE activated AMPK, a positive regulator of autophagy, and inhibited mTOR, a negative autophagic regulator (Fig 3C and 3D). SSHE induces autotic cell death rather than apoptosis or necroptosis in Panc-1 cells.",Human,PRKAB1 :+: Autosis,Deduced,1,_NA_,Q9Y478,25961833,AMPK in article.,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,PRKAB2,HGNC:9379,ENSG00000131791,_NA_,"SSHE activated AMPK, a positive regulator of autophagy, and inhibited mTOR, a negative autophagic regulator (Fig 3C and 3D). SSHE induces autotic cell death rather than apoptosis or necroptosis in Panc-1 cells.",Human,PRKAB2 :+: Autosis,Deduced,1,_NA_,O43741,25961833,AMPK in article.,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,PRKAG1,HGNC:9385,ENSG00000181929,_NA_,"SSHE activated AMPK, a positive regulator of autophagy, and inhibited mTOR, a negative autophagic regulator (Fig 3C and 3D). SSHE induces autotic cell death rather than apoptosis or necroptosis in Panc-1 cells.",Human,PRKAG1 :+: Autosis,Deduced,1,_NA_,P54619,25961833,AMPK in article.,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,PRKAG2,HGNC:9386,ENSG00000106617,_NA_,"SSHE activated AMPK, a positive regulator of autophagy, and inhibited mTOR, a negative autophagic regulator (Fig 3C and 3D). SSHE induces autotic cell death rather than apoptosis or necroptosis in Panc-1 cells.",Human,PRKAG2 :+: Autosis,Deduced,1,_NA_,Q9UGJ0,25961833,AMPK in article.,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,PRKAG3,HGNC:9387,ENSG00000115592,_NA_,"SSHE activated AMPK, a positive regulator of autophagy, and inhibited mTOR, a negative autophagic regulator (Fig 3C and 3D). SSHE induces autotic cell death rather than apoptosis or necroptosis in Panc-1 cells.",Human,PRKAG3 :+: Autosis,Deduced,1,_NA_,Q9UGI9,25961833,AMPK in article.,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,MAPK8,HGNC:6881,ENSG00000107643,_NA_,"On the other hand, PD98059 successfully inhibited the activation of p38 and JNK (Fig. 7D,E) and significantly inhibited the phycocyanin-induced cell growth inhibition (Fig.7F). Phycocyanin induced apoptic cell death through MAPK pathway and induced autosis through NF-κB translocation.",Human,MAPK8 :+: Autosis,Deduced,1,_NA_,P45983,27694919,JNK in article.,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,MAPK11,HGNC:6873,ENSG00000185386,_NA_,"On the other hand, PD98059 successfully inhibited the activation of p38 and JNK (Fig. 7D,E) and significantly inhibited the phycocyanin-induced cell growth inhibition (Fig.7F). Phycocyanin induced apoptic cell death through MAPK pathway and induced autosis through NF-κB translocation.",Human,MAPK11 :+: Autosis,Deduced,1,_NA_,Q15759,27694919,p38 in article.,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,MAPK12,HGNC:6874,ENSG00000188130,_NA_,"On the other hand, PD98059 successfully inhibited the activation of p38 and JNK (Fig. 7D,E) and significantly inhibited the phycocyanin-induced cell growth inhibition (Fig.7F). Phycocyanin induced apoptic cell death through MAPK pathway and induced autosis through NF-κB translocation.",Human,MAPK12 :+: Autosis,Deduced,1,_NA_,P53778,27694919,p38 in article.,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,MAPK13,HGNC:6875,ENSG00000156711,_NA_,"On the other hand, PD98059 successfully inhibited the activation of p38 and JNK (Fig. 7D,E) and significantly inhibited the phycocyanin-induced cell growth inhibition (Fig.7F). Phycocyanin induced apoptic cell death through MAPK pathway and induced autosis through NF-κB translocation.",Human,MAPK13 :+: Autosis,Deduced,1,_NA_,O15264,27694919,p38 in article.,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,MAPK14,HGNC:6876,ENSG00000112062,_NA_,"On the other hand, PD98059 successfully inhibited the activation of p38 and JNK (Fig. 7D,E) and significantly inhibited the phycocyanin-induced cell growth inhibition (Fig.7F). Phycocyanin induced apoptic cell death through MAPK pathway and induced autosis through NF-κB translocation.",Human,MAPK14 :+: Autosis,Deduced,1,_NA_,Q16539,27694919,p38 in article.,2022-03-16,FerrDb team,gene with protein product,driver
Autosis,SLC9A1,HGNC:11071,ENSG00000090020,_NA_,"In contrast, overexpression of NHE1 aggravated the cardiomyocytes death in response to starvation, which was effectively rescued by EMPA treatment.","Human, mice",NHE1 :+: Autosis,Validated,2,_NA_,P19634,33417139,NHE1 in article; Cardiomyocytes death is cardiomyocytes autosis (autophagic cell death).,2025-06-07,FerrDb team,gene with protein product,driver
Autosis,ATP1A3,HGNC:801,ENSG00000105409,_NA_,Tat-BECN1-induced neuronal autosis is dependent on ATP1a3.,"Human, rat",ATP1A3 :+: Autosis,Deduced,1,_NA_,P13637,38796484,ATP1a3 in article; Autosis means autophagic cell death.,2025-06-07,FerrDb team,gene with protein product,driver
Autosis,NUP62,HGNC:8066,ENSG00000213024,_NA_,"Importantly, the p62 inhibition restored cell viability in the presence of Hcy and Cu2+, indicating that the p62 is required for Hcy and Cu2+-mediated autosis.",Rat,NUP62 :+: Autosis,Validated,1,_NA_,P37198,35190552,p62 in article; Autosis means autophagic cell death.,2025-06-07,FerrDb team,gene with protein product,driver
Autosis,TFEB,HGNC:11753,ENSG00000112561,_NA_,These findings suggest that Tfeb promotes cardiomyocyte autosis during the late phase of reperfusion in the heart.,"Mice, rat",TFEB :+: Autosis,Validated,1,_NA_,P19484,35053374,Tfeb in article;cardiomyocyte autosis means autophagic cell death.,2025-06-07,FerrDb team,gene with protein product,driver
Autosis,LINC00632,HGNC:27865,ENSG00000203930,_NA_,CircRNA CDR1AS promotes cardiac ischemia–reperfusion injury in mice by triggering cardiomyocyte autosis.,Mice,LINC00632 :+: Autosis,Validated,1,_NA_,_NA_,39755856,CDR1AS in article,2025-06-07,FerrDb team,"RNA, long non-coding",driver
Autosis,BECN1,HGNC:1034,ENSG00000126581,_NA_,Inhibition of autophagy by Beclin 1 siRNA rescues phycocyanin-mediated cell death in PANC-1 cells.,"Human, mice",BECN1 :+: Autosis,Validated,3,_NA_,Q14457,27694919,Beclin 1 in articlr; phycocyanin-mediated cell death is Autosis.,2025-06-07,FerrDb team,gene with protein product,driver
Autosis,PIK3C3,HGNC:8974,ENSG00000078142,_NA_,"These results indicate that tumor cell autosis induced by CAR-T10%MYXV may be triggered, at least in part, by MYXV-M-T5-mediated disruption of SKP-1 to upregulate VSP34 expression/functions.","Human, mice",PIK3C3 :+: Autosis,Validated,1,_NA_,Q8NEB9,36027915,"VSP34 in article; tumor cell autosis induction, a special type of cell death",2025-06-07,FerrDb team,gene with protein product,driver
Autosis,SGLT2,HGNC:11037,ENSG00000140675,_NA_,These findings provide new insights that SGLT2 inhibitor effectively ameliorates the myocardial injury in nondiabetic myocardial infarction with acute hyperglycemia through suppressing beclin1-dependent autosis rather than elusively targeting NHE1 in cardiomyocytes.,"Human, mice",SGLT2 :+: Autosis,Deduced,1,_NA_,P31639,36030589,_NA_,2025-06-07,FerrDb team,gene with protein product,driver
Alkaliptosis,ATP6V0D1,HGNC:13724,ENSG00000159720,_NA_,ATP6V0D1 promotes alkaliptosis by blocking STAT3-mediated lysosomal pH homeostasis.,"Human, mice","ATP6V0D1 :-: STAT3, STAT3 :-: Alkaliptosis",Validated,2,_NA_,P61421,36640329,_NA_,2025-06-08,FerrDb team,gene with protein product,driver
Alkaliptosis,ATP6V0D1,HGNC:13724,ENSG00000159720,_NA_,"Given that ATP6V0D1 depletion inhibits alkaliptosis and is significantly downregulated in paclitaxel-resistant cells, we questioned whether ATP6V0D1 expression could be a key determinant in restoring drug-resistant cells’ sensitivity.",Human,"ATP6V0D1 :-: ABCB1, ABCB1 :-: Alkaliptosis",Deduced,2,_NA_,P61421,38751020,_NA_,2025-06-08,FerrDb team,gene with protein product,driver
Alkaliptosis,ACSS2,HGNC:15814,ENSG00000131069,_NA_,These findings suggest that ACSS2 promotes alkaliptosis through the upregulation of intracellular pH rather than extracellular pH.,Human,ACSS2 :+: Alkaliptosis,Validated,1,_NA_,Q9NR19,36707625,_NA_,2025-06-08,FerrDb team,gene with protein product,driver
